Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,MTH Conc.1,MTH Conc.2,MTH Conc.3,MTH Conc.4,MTH BF1,MTH BF2,MTH BF3,MTH BF4,MTH TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm2 Conc.1,Ite.Nm3 Conc.1
543.1,27.020559,-664.528625,1439.050293,-141826.890625,1.043038,1,1,1,0.006897,0,0,0,0,0,0,0,0,0,1.696825E+7,9.608236,33.671875,36.26025,42.049313,0.207804,0.261158,70.024414,31.288086,100.655006,26.005108,30.514269,3053983,0.14497,0.022881,0,3031.644287,3031.644287
543.2,27.100611,-303.901642,1317.051392,-149224.125,1.042972,1,1,1,0.007232,0,0,0,0,0,0,0,0,0,1.696721E+7,9.608236,33.671875,36.26025,42.049313,0.207804,0.261158,70.024414,31.288086,100.655006,26.005966,30.510431,3052837,0.14497,0.026416,0,4395.678223,4395.678223
543.3,27.040945,-745.4328,1393.31665,-158614.453125,1.041587,1,1,1,0.007355,0,0,0,0,0,0,0,0,0,1.696192E+7,9.608236,33.671875,36.26025,42.049313,0.207804,0.261158,70.024414,31.288086,100.655006,26.010258,30.510431,3055383,0.14497,0.034227,0,3141.782471,8920.793945
543.4,27.001122,-567.773926,1402.256836,-157962.984375,1.041902,1,1,1,0.007255,0,0,0,0,0,0,0,0,0,1.69728E+7,9.608236,33.671875,36.26025,42.049313,0.207804,0.261158,70.024414,31.288086,100.655006,26.010258,30.510431,3051684,0.14497,0.014732,0,1762.799805,6550.773437
543.5,26.886518,21.107298,1351.304687,-140475,1.040661,1,1,1,0.007166,0,0,0,0,0,0,0,0,0,1.696418E+7,9.608236,33.671875,36.26025,42.049313,0.207804,0.261158,70.024414,31.288086,100.655006,26.00835,30.518522,3053215,0.14497,0.009813,0,3483.923096,3483.923096
543.6,27.296116,-626.489014,1457.886597,-141989.921875,1.041052,1,1,1,0.007275,0,0,0,0,0,0,0,0,0,1.696295E+7,9.612461,33.661499,36.2798,42.111839,0.206599,0.259327,69.962891,31.276367,100.654922,26.004917,30.518522,3051442,0.14497,0.019495,0,5303.09375,5240.305176
543.7,27.029949,148.902359,1316.786255,-152677.421875,1.042222,1,1,1,0.007008,0,0,0,0,0,0,0,0,0,1.69669E+7,9.61218,33.656311,36.265583,42.131859,0.208607,0.262531,69.962891,31.276367,100.654922,26.003963,30.523863,3053630,0.14497,0.012039,0,3473.559814,3473.559814
543.8,26.942369,-142.78685,1273.532593,-165761.4375,1.043063,1,1,1,0.007279,0,0,0,0,0,0,0,0,0,1.697351E+7,9.612461,33.663227,36.2798,42.111839,0.208071,0.260853,69.962891,31.276367,100.654922,26.003963,30.523863,3050866,0.14497,0.022875,0,4683.546387,4683.546387
543.9,26.931108,-322.59375,1349.183838,-163531.46875,1.042758,1,1,1,0.007193,0,0,0,0,0,0,0,0,0,1.698439E+7,9.614996,33.668415,36.265583,42.128105,0.208741,0.260853,69.962891,31.276367,100.654922,26.004631,30.523529,3050082,0.14497,0.007098,0,4059.376953,7635.022949
544,27.027624,-8.147275,1324.75061,-156810.96875,1.042352,1,1,1,0.007496,0,0,0,0,0,0,0,0,0,1.698204E+7,9.614151,33.659771,36.26025,42.105583,0.208205,0.261006,69.962891,31.276367,100.654922,25.99538,30.522192,3047885,0.14497,0.025225,0,3234.750244,3234.750244
544.1,26.969606,8.80449,1298.296753,-152345.703125,1.041239,1,1,1,0.007489,0,0,0,0,0,0,0,0,0,1.698128E+7,9.619221,33.656311,36.27269,42.128105,0.208205,0.261921,69.962891,31.276367,100.654922,25.996906,30.522192,3049494,0.14497,0.015515,0,1023.507874,1023.507874
544.2,26.912569,-210.274399,1292.828491,-158618.890625,1.040273,1,1,1,0.007303,0,0,0,0,0,0,0,0,0,1.697572E+7,9.609926,33.670147,36.270912,42.118095,0.206867,0.260243,69.962891,31.276367,100.654922,25.994999,30.51619,3048834,0.14497,0.026525,0,3007.790039,3007.790039
544.3,26.960102,136.711288,1266.463867,-150985.59375,1.041024,1,1,1,0.00738,0,0,0,0,0,0,0,0,0,1.697578E+7,9.609645,33.661499,36.263805,42.134361,0.207402,0.26009,69.962891,31.276367,100.654922,25.998623,30.525114,3051662,0.14497,0.016371,0,3122.95166,3122.95166
544.4,27.044609,-658.798279,1436.778809,-168948.140625,1.041359,1,1,1,0.007587,0,0,0,0,0,0,0,0,0,1.696668E+7,9.609364,33.668415,36.26025,42.089325,0.208473,0.260853,69.962891,31.276367,100.654922,26.001198,30.525114,3053689,0.14497,0.012938,0,4325.610352,4325.610352
544.5,26.980228,-357.409241,1400.675049,-161864.9375,1.041321,1,1,1,0.007998,0,0,0,0,0,0,0,0,0,1.696843E+7,9.619784,33.659771,36.253143,42.110588,0.208607,0.262379,69.962891,31.276367,100.654922,25.99929,30.526197,3050230,0.14497,0.019175,0,3063.996826,3057.316406
544.6,26.834343,38.345425,1265.734619,-170033.96875,1.041233,1,1,1,0.00811,0,0,0,0,0,0,0,0,0,1.695849E+7,9.609364,33.670147,36.26025,42.131859,0.208473,0.261921,69.97168,31.272461,100.654922,25.99929,30.514185,3053017,0.14497,0.018652,0,3460.469971,3460.469971
544.7,26.911871,-390.764526,1348.265869,-148341.234375,1.040818,1,1,1,0.008224,0,0,0,0,0,0,0,0,0,1.694684E+7,9.616405,33.656311,36.256695,42.110588,0.208205,0.259937,69.97168,31.272461,100.654922,26.000626,30.514185,3057201,0.14497,0.019992,0,3149.859619,3149.859619
544.8,26.832315,-417.040833,1417.196289,-144682.078125,1.040876,1,1,1,0.008094,0,0,0,0,0,0,0,0,0,1.695698E+7,9.619502,33.670147,36.26025,42.150631,0.209276,0.261616,69.97168,31.272461,100.654922,25.995571,30.521027,3057184,0.14497,0.017224,0,2642.739746,2642.739746
544.9,27.172213,-435.067413,1410.894287,-150149.96875,1.041466,1,1,1,0.008209,0,0,0,0,0,0,0,0,0,1.696825E+7,9.617813,33.682251,36.267357,42.111839,0.208473,0.261463,69.97168,31.272461,100.654922,25.995571,30.521027,3055824,0.14497,0.017259,0,1699.154541,1699.154541
545,27.115978,-415.479553,1390.403442,-158756.171875,1.041808,1,1,1,0.008108,0,0,0,0,0,0,0,0,0,1.695326E+7,9.611898,33.670147,36.258472,42.105583,0.207938,0.261616,69.97168,31.272461,100.654922,26.000149,30.521027,3053177,0.14497,0.021542,0,3103.155029,3103.155029
545.1,27.007933,-118.871796,1303.962891,-153275.296875,1.042711,1,1,1,0.008229,0,0,0,0,0,0,0,0,0,1.696713E+7,9.610209,33.675335,36.26025,42.089325,0.207001,0.261158,69.97168,31.272461,100.654922,25.996429,30.522778,3050719,0.14497,0.017767,0,2259.622314,2259.622314
545.2,27.062788,-222.660416,1391.073853,-143757.859375,1.042744,1,1,1,0.008312,0,0,0,0,0,0,0,0,0,1.697679E+7,9.608236,33.666687,36.258472,42.09808,0.207268,0.260548,69.97168,31.272461,100.654922,25.996429,30.522778,3059709,0.14497,0.02807,0,5341.091309,5296.103027
545.3,27.101679,-261.103943,1409.579834,-137468.640625,1.041938,1,1,1,0.008501,0,0,0,0,0,0,0,0,0,1.696991E+7,9.614151,33.666687,36.253143,42.105583,0.208607,0.261616,69.97168,31.272461,100.654922,26.000053,30.524113,3057671,0.14497,0.023937,0,3595.908936,3595.908936
545.4,27.073589,-81.523689,1368.805542,-132651.875,1.041659,1,1,1,0.008598,0,0,0,0,0,0,0,0,0,1.696719E+7,9.608519,33.664959,36.251366,42.128105,0.208205,0.260853,69.97168,31.272461,100.654922,25.99786,30.513519,3059765,0.14497,0.008757,0,3814.76416,3814.76416
545.5,27.19253,-460.111481,1432.640015,-144046.109375,1.042323,1,1,1,0.0085,0,0,0,0,0,0,0,0,0,1.695799E+7,9.608236,33.659771,36.269135,42.156887,0.208339,0.261158,69.97168,31.272461,100.654922,25.994331,30.513519,3054745,0.14497,0.017112,0,2042.99585,2042.99585
545.6,27.182961,-220.912399,1353.600098,-144253.90625,1.042522,1,1,1,0.008482,0,0,0,0,0,0,0,0,0,1.696647E+7,9.611898,33.668415,36.244259,42.124352,0.209008,0.26009,69.97168,31.272461,100.654922,25.988323,30.51602,3056660,0.14497,0.017129,0,4702.871094,4702.871094
545.7,27.068823,-182.050034,1350.279663,-162820.015625,1.042408,1,1,1,0.008532,0,0,0,0,0,0,0,0,0,1.697196E+7,9.620911,33.654583,36.240707,42.074318,0.208205,0.2607,69.961914,31.263672,100.654922,26.001198,30.518856,3057544,0.14497,0.022544,0,1589.327759,1589.327759
545.8,27.022617,-217.648041,1342.980225,-154416.359375,1.040711,1,1,1,0.008731,0,0,0,0,0,0,0,0,0,1.697579E+7,9.614996,33.664959,36.249588,42.115593,0.208473,0.261769,69.961914,31.263672,100.654922,26.003677,30.518856,3055422,0.14497,0.024913,0,1854.636963,1854.636963
545.9,27.111517,-405.41922,1378.05603,-155556,1.040169,1,1,1,0.00852,0,0,0,0,0,0,0,0,0,1.696701E+7,9.614151,33.666687,36.244259,42.053062,0.208607,0.261006,69.961914,31.263672,100.654922,26.006538,30.522694,3057168,0.14497,0.011532,0,4397.890625,3766.844482
546,26.918575,-257.826233,1312.578003,-158903.078125,1.040115,1,1,1,0.008526,0,0,0,0,0,0,0,0,0,1.697476E+7,9.609081,33.661499,36.251366,42.038063,0.207938,0.261616,69.961914,31.263672,100.654922,26.006538,30.515688,3056808,0.14497,0.027346,0,3908.790283,3908.790283
546.1,26.895233,-179.692902,1354.310303,-143404.421875,1.040611,1,1,1,0.008388,0,0,0,0,0,0,0,0,0,1.697075E+7,9.612743,33.656311,36.251366,42.105583,0.208741,0.261463,69.961914,31.263672,100.654922,26.006538,30.515688,3054475,0.14497,0.012756,0,2452.154297,2452.154297
546.2,26.925051,-99.972588,1305.434082,-147830.4375,1.040551,1,1,1,0.008368,0,0,0,0,0,0,0,0,0,1.697511E+7,9.614433,33.656311,36.251366,42.110588,0.208473,0.260853,69.961914,31.263672,100.654922,26.005775,30.527365,3057946,0.14497,0.021936,0,2572.984375,2572.984375
546.3,26.9939,-564.232544,1398.331909,-157938.671875,1.041897,1,1,1,0.008341,0,0,0,0,0,0,0,0,0,1.696204E+7,9.622601,33.666687,36.242481,42.139366,0.208741,0.259785,69.961914,31.263672,100.654922,26.005775,30.527365,3059851,0.14497,0.020681,0,4902.370117,4902.370117
546.4,26.971964,-733.324097,1399.76709,-162344.875,1.041065,1,1,1,0.008171,0,0,0,0,0,0,0,0,0,1.697083E+7,9.607392,33.664959,36.256695,42.151882,0.207536,0.261769,69.961914,31.263672,100.654922,25.996525,30.520609,3060096,0.14497,0.023076,0,2540.000244,2540.000244
546.5,26.763479,-29.104921,1286.441162,-155023.765625,1.040033,1,1,1,0.008221,0,0,0,0,0,0,0,0,0,1.695725E+7,9.608236,33.664959,36.253143,42.096828,0.207804,0.261158,69.961914,31.263672,100.654922,25.993282,30.512936,3058194,0.14497,0.029397,0,1876.747559,1876.747559
546.6,27.110231,-381.724091,1364.529663,-156378.421875,1.04016,1,1,1,0.008036,0,0,0,0,0,0,0,0,0,1.695511E+7,9.616405,33.670147,36.265583,42.076817,0.208205,0.261311,69.986328,31.270508,100.654922,25.999767,30.512936,3056372,0.14497,0.025156,0,3766.670654,3766.670654
546.7,26.813162,248.191223,1249.317993,-159550.3125,1.040543,1,1,1,0.008092,0,0,0,0,0,0,0,0,0,1.696569E+7,9.613025,33.658039,36.244259,42.1231,0.207804,0.261616,69.986328,31.270508,100.654922,25.996334,30.529617,3060684,0.14497,0.012498,0,3113.060791,3113.060791
546.8,27.144129,-379.400482,1374.870361,-158123.84375,1.043688,1,1,1,0.007846,0,0,0,0,0,0,0,0,0,1.696657E+7,9.613025,33.661499,36.242481,42.073067,0.207938,0.262531,69.986328,31.270508,100.654922,25.994331,30.520609,3060036,0.14497,0.02201,0,3477.047363,3477.047363
546.9,26.854567,-13.803054,1313.781372,-158752.40625,1.043005,1,1,1,0.008157,0,0,0,0,0,0,0,0,0,1.69707E+7,9.61049,33.664959,36.244259,42.075569,0.208339,0.261463,69.986328,31.270508,100.654922,25.99004,30.520609,3059914,0.14497,0.011309,0,2987.286865,2987.286865
547,26.875036,-141.925461,1248.282715,-163847.953125,1.042296,1,1,1,0.008222,0,0,0,0,0,0,0,0,0,1.697076E+7,9.611053,33.668415,36.249588,42.125603,0.209142,0.261463,69.986328,31.270508,100.654922,25.995285,30.516272,3055122,0.14497,0.021245,0,1699.377197,1699.377197
547.1,26.961279,-206.625107,1316.074829,-148486.796875,1.040593,1,1,1,0.008142,0,0,0,0,0,0,0,0,0,1.695401E+7,9.6088,33.673603,36.231823,42.146873,0.208339,0.262379,69.986328,31.270508,100.654922,25.996525,30.517605,3054013,0.14497,0.010242,0,4518.216309,4518.216309
547.2,26.969963,19.292511,1321.056885,-157139.765625,1.040737,1,1,1,0.007978,0,0,0,0,0,0,0,0,0,1.695867E+7,9.61049,33.673603,36.251366,42.114342,0.208071,0.261616,69.986328,31.270508,100.654922,25.998432,30.517605,3054448,0.14497,0.011694,0,3380.408203,3380.408203
547.3,26.906187,-259.137756,1379.873291,-146861.1875,1.039557,1,1,1,0.007818,0,0,0,0,0,0,0,0,0,1.69802E+7,9.611335,33.658039,36.256695,42.073067,0.209008,0.262379,69.986328,31.270508,100.654922,26.002628,30.52895,3054006,0.14497,0.015854,0,2529.390137,2529.390137
547.4,27.077127,-461.426178,1359.826416,-156649.78125,1.038637,1,1.043644,1,0.008037,0,0,0,0,0,0,0,0,0,1.700803E+7,9.611335,33.659771,36.246037,42.095577,0.208339,0.260853,69.986328,31.270508,100.654922,26.002628,30.522863,3055612,0.14497,0.006887,0,2637.463379,2990.598633
547.5,26.946627,-333.005066,1323.384155,-162401.421875,1.038319,1,1.043644,1,0.007544,0,0,0,0,0,0,0,0,0,1.700422E+7,9.614996,33.661499,36.256695,42.114342,0.208339,0.261006,69.986328,31.270508,100.654922,26.006729,30.522863,3053489,0.14497,0.021903,0,3189.584229,3189.584229
547.6,26.841757,-468.509979,1404.770386,-149650.015625,1.037514,1,1.043644,1,0.007818,0,0,0,0,0,0,0,0,0,1.70033E+7,9.611335,33.664959,36.228271,42.148125,0.207536,0.261616,69.941406,31.275391,100.654922,26.007492,30.512516,3057366,0.14497,0.016569,0,2240.66748,2240.66748
547.7,26.734171,-319.956451,1313.480103,-176298.796875,1.037953,1,1.043644,1,0.007864,0,0,0,0,0,0,0,0,0,1.701446E+7,9.618094,33.668415,36.240707,42.104332,0.208339,0.261769,69.941406,31.275391,100.654922,26.007492,30.512516,3057209,0.14497,0.02192,0,2744.102539,2744.102539
547.8,26.859478,-659.747009,1346.13269,-163979.53125,1.03677,1,1.043644,1,0.007938,0,0,0,0,0,0,0,0,0,1.699116E+7,9.611053,33.666687,36.247814,42.103081,0.207536,0.260548,69.941406,31.275391,100.654922,26.003868,30.517939,3056170,0.14497,0.017614,0,2681.835449,2681.835449
547.9,26.791637,-220.066757,1365.687012,-158462.921875,1.036574,1,1.043644,1,0.007854,0,0,0,0,0,0,0,0,0,1.699404E+7,9.618939,33.659771,36.247814,42.113091,0.208607,0.262684,69.941406,31.275391,100.654922,25.994236,30.516605,3053635,0.14497,0.01519,0,1631.062134,1631.062134
548,26.821081,-672.093933,1457.116699,-155748.578125,1.036936,1,1.043644,1,0.007697,0,0,0,0,0,0,0,0,0,1.696525E+7,9.616686,33.671875,36.258472,42.111839,0.208607,0.261463,69.941406,31.275391,100.654922,26.000626,30.516605,3056619,0.14497,0.014519,0,4413.130371,4413.130371
548.1,26.12944,-624.388977,1435.412354,-145155.734375,1.038116,1,1.043644,1,0.007986,0,0,0,0,0,0,0,0,0,1.696774E+7,9.611616,33.663227,36.240707,42.138115,0.209008,0.261921,69.941406,31.275391,100.654922,26.00034,30.515436,3057551,0.14497,0.010563,0,3039.069824,3039.069824
548.2,25.036545,400.279205,1184.240479,-152814.984375,1.037246,1,1.043644,1,0.008154,0,0,0,0,0,0,0,0,0,1.698909E+7,9.61049,33.661499,36.247814,42.021816,0.207402,0.26009,69.941406,31.275391,100.654922,26.004726,30.524113,3055613,0.14497,0.019233,0,1227.719238,1821.151001
548.3,24.046471,-288.484802,1401.123901,-139617,1.037919,1,1.043644,1,0.00806,0,0,0,0,0,0,0,0,0,1.70139E+7,9.621192,33.658039,36.246037,42.139366,0.207804,0.261769,69.941406,31.275391,100.654922,25.999577,30.524113,3056440,0.14497,0.01344,0,2971.118652,2971.118652
548.4,22.258493,-189.075363,1342.285278,-145424.15625,1.04045,1,1,1,0.007795,0,0,0,0,0,0,0,0,0,1.702475E+7,9.610771,33.664959,36.254921,42.171909,0.207536,0.261006,69.941406,31.275391,100.654922,25.998718,30.510098,3055542,0.14497,0.015205,0,3655.920166,3655.920166
548.5,20.627365,-678.40387,1455.661865,-145259.1875,1.045529,1,1,1,0.007946,0,0,0,0,0,0,0,0,0,1.702944E+7,9.614996,33.666687,36.251366,42.136864,0.207938,0.262226,69.941406,31.275391,100.654922,25.998718,30.518024,3058572,0.14497,0.02838,0,3414.530762,3414.530762
548.6,18.985397,-333.777283,1426.207764,-142510.1875,1.047011,1,1,1,0.007528,0,0,0,0,0,0,0,0,0,1.70496E+7,9.610771,33.666687,36.263805,42.110588,0.208205,0.261616,69.963867,31.289062,100.656982,25.993473,30.518024,3050729,0.14497,0.019859,0,1995.562378,2032.697266
548.7,17.703135,-515.726257,1430.901001,-147151.84375,1.05163,1,1,1,0.007169,0,0,0,0,0,0,0,0,0,1.707441E+7,9.607674,33.663227,36.240707,42.105583,0.207938,0.261616,69.963867,31.289062,100.656982,25.994617,30.517855,3049242,0.14497,0.022262,0,2400.870117,2400.870117
548.8,16.614311,-387.009766,1429.679199,-142641.78125,1.054095,1,1,1,0.006927,0,0,0,0,0,0,0,0,0,1.709659E+7,9.621474,33.670147,36.244259,42.041813,0.208875,0.261921,69.963867,31.289062,100.656982,25.994617,30.517855,3051218,0.14497,0.018254,0,3853.210693,3853.210693
548.9,16.055334,-517.769714,1341.349854,-167540.640625,1.057404,1,1,1,0.006536,0,0,0,0,0,0,0,0,0,1.709369E+7,9.611898,33.680523,36.254921,42.115593,0.208607,0.260853,69.963867,31.289062,100.656982,25.996429,30.517855,3053386,0.14497,0.033394,0,4781.810547,4781.810547
549,15.650079,-830.540039,1465.524414,-149473.453125,1.062751,1,1,1,0.006193,0,0,0,0,0,0,0,0,0,1.711076E+7,9.611616,33.659771,36.23893,42.104332,0.209142,0.262074,69.963867,31.289062,100.656982,25.998432,30.523027,3052994,0.14497,0.027867,0,3188.826904,3188.826904
549.1,15.21392,-308.010895,1382.356201,-136458.34375,1.069391,1,1,1,0.005819,0,0,0,0,0,0,0,0,0,1.711177E+7,9.613306,33.654583,36.253143,42.073067,0.208071,0.262074,69.963867,31.289062,100.656982,25.998432,30.523027,3054787,0.14497,0.015698,0,3675.321045,3675.321045
549.2,14.916286,-374.986206,1384.14209,-145037.609375,1.074441,1,1,1,0.005088,0,0,0,0,0,0,0,0,0,1.711384E+7,9.609364,33.656311,36.26025,42.114342,0.207268,0.261006,69.963867,31.289062,100.656982,26.000816,30.520609,3055135,0.14497,0.016647,0,2648.244629,2648.244629
549.3,14.815548,-313.731476,1364.108521,-170265.140625,1.079517,1,1,1,0.004882,0,0,0,0,0,0,0,0,0,1.712196E+7,9.61387,33.656311,36.267357,42.041813,0.208339,0.261311,69.963867,31.289062,100.656982,25.997669,30.51944,3057366,0.14497,0.015264,0,3651.820557,3651.820557
549.4,14.911239,-395.345642,1383.223877,-147829.109375,1.08505,1,1,1,0.004816,0,0,0,0,0,0,0,0,0,1.713995E+7,9.6088,33.671875,36.263805,42.101833,0.208607,0.261616,69.963867,31.289062,100.656982,25.997383,30.51944,3056817,0.14497,0.017208,0,3310.942383,3310.942383
549.5,14.730682,-290.671875,1401.461914,-158957.375,1.086741,1,1,1,0.004446,0,0,0,0,0,0,0,0,0,1.712322E+7,9.611053,33.663227,36.27269,42.158138,0.208071,0.261158,69.963867,31.289062,100.656982,26.007874,30.520275,3055302,0.14497,0.021082,0,3367.11084,3367.11084
549.6,14.627254,-269.50885,1333.995239,-149157.9375,1.088833,1,1,1,0.004841,0,0,0,0,0,0,0,0,0,1.711427E+7,9.614151,33.659771,36.256695,42.153133,0.20767,0.261463,69.942383,31.289062,100.656982,26.00301,30.516855,3056948,0.14497,0.012995,0,4068.209717,4068.209717
549.7,14.764029,-331.273834,1439.762939,-142385.28125,1.090953,1,1,1,0.0047,0,0,0,0,0,0,0,0,0,1.7111E+7,9.612743,33.677063,36.246037,42.138115,0.208339,0.261006,69.942383,31.289062,100.656982,25.995476,30.516855,3055953,0.14497,0.01199,0,3387.272949,3387.272949
549.8,14.621033,-116.385315,1351.507324,-155893.265625,1.091621,1,1,1,0.004254,0,0,0,0,0,0,0,0,0,1.711578E+7,9.610209,33.666687,36.253143,42.114342,0.207402,0.260548,69.942383,31.289062,100.656982,26.000244,30.519773,3057542,0.14497,0.020052,0,2979.933594,2979.933594
549.9,14.683143,-225.225388,1349.476074,-153916.90625,1.093664,1,1,1,0.004709,0,0,0,0,0,0,0,0,0,1.712497E+7,9.612743,33.671875,36.26025,42.126854,0.208473,0.260853,69.942383,31.289062,100.656982,26.000244,30.517271,3056053,0.14497,0.009316,0,2685.557129,2685.557129
550,14.652239,155.605606,1283.782837,-154282.984375,1.093814,1,1,1,0.004618,0,0,0,0,0,0,0,0,0,1.711915E+7,9.620911,33.664959,36.251366,42.021816,0.207938,0.261311,69.942383,31.289062,100.656982,25.995667,30.517271,3056588,0.14497,0.012035,0,2560.706055,2560.706055
550.1,14.551436,189.728073,1273.413208,-153475.921875,1.090542,1,1,1,0.004668,0,0,0,0,0,0,0,0,0,1.713719E+7,9.618939,33.663227,36.256695,42.101833,0.207268,0.261311,69.942383,31.289062,100.656982,26.002628,30.520275,3054704,0.14497,0.017148,0,390.130737,396.032166
550.2,14.491761,311.571655,1240.913818,-141192.796875,1.092506,1,1,1,0.004901,0,0,0,0,0,0,0,0,0,1.712051E+7,9.612461,33.664959,36.270912,42.148125,0.208607,0.262226,69.942383,31.289062,100.656982,26.002628,30.520275,3050132,0.14497,0.036812,0,2690.129883,2690.129883
550.3,14.682446,-325.765167,1416.322144,-153256.640625,1.093795,1,1,1,0.004852,0,0,0,0,0,0,0,0,0,1.711233E+7,9.611616,33.658039,36.26025,42.103081,0.208205,0.261006,69.942383,31.289062,100.656982,26.003773,30.517939,3048415,0.14497,0.020552,0,3078.563232,3078.563232
550.4,14.652834,-820.446289,1506.251831,-137454.703125,1.09291,1,1,1,0.004754,0,0,0,0,0,0,0,0,0,1.711103E+7,9.611335,33.663227,36.262028,42.160645,0.207804,0.2607,69.942383,31.289062,100.656982,26.007778,30.514519,3048634,0.14497,0.019496,0,1505.18335,1505.18335
550.5,14.677207,-93.946892,1341.634155,-136726.921875,1.093198,1,1,1,0.004819,0,0,0,0,0,0,0,0,0,1.711201E+7,9.619221,33.664959,36.269135,42.071815,0.208071,0.261311,69.942383,31.289062,100.656982,26.003391,30.514519,3048901,0.14497,0.018562,0,3457.84668,3457.84668
550.6,14.749614,28.441666,1374.074341,-145454.6875,1.095777,1,1,1,0.004355,0,0,0,0,0,0,0,0,0,1.711525E+7,9.619502,33.661499,36.246037,42.068066,0.208473,0.261311,69.942383,31.289062,100.656982,25.994427,30.523945,3050399,0.14497,0.020777,0,3250.784668,3250.784668
550.7,14.468926,136.016937,1337.468994,-148230.65625,1.093878,1,1,1,0.004608,0,0,0,0,0,0,0,0,0,1.711773E+7,9.606829,33.664959,36.26025,42.055565,0.208741,0.261158,69.951172,31.277344,100.656982,25.991089,30.512352,3053222,0.14497,0.020579,0,-539.707092,-564.151245
550.8,14.568556,-159.908981,1345.905884,-145425.796875,1.09482,1,1,1,0.004515,0,0,0,0,0,0,0,0,0,1.712122E+7,9.609645,33.675335,36.262028,42.130608,0.208339,0.261158,69.951172,31.277344,100.656982,26.002724,30.512352,3050081,0.14497,0.018542,0,2683.658936,2683.658936
550.9,14.687487,-103.687187,1344.837769,-142821.15625,1.095229,1,1,1,0.003793,0,0,0,0,0,0,0,0,0,1.712801E+7,9.61387,33.666687,36.26025,42.069317,0.209008,0.261769,69.951172,31.277344,100.656982,25.998909,30.513767,3047182,0.14497,0.017116,0,2922.881836,5114.807617
551,14.676121,-153.766388,1352.395264,-145373.046875,1.09291,1,1,1,0.003587,0,0,0,0,0,0,0,0,0,1.711689E+7,9.622882,33.663227,36.256695,42.091824,0.208205,0.259785,69.951172,31.277344,100.656982,26.000244,30.521694,3049193,0.14497,0.016209,0,3587.383545,3587.383545
551.1,14.70657,-436.71463,1262.851929,-170781.046875,1.094283,1,1,1,0.003293,0,0,0,0,0,0,0,0,0,1.711332E+7,9.620066,33.668415,36.262028,42.141869,0.207268,0.261006,69.951172,31.277344,100.656982,25.993187,30.521694,3052641,0.14497,0.020124,0,2701.85498,2701.85498
551.2,14.633484,-351.503143,1429.995972,-146739.546875,1.094162,1,1,1,0.003814,0,0,0,0,0,0,0,0,0,1.712227E+7,9.620066,33.668415,36.263805,42.109337,0.207938,0.261921,69.951172,31.277344,100.656982,25.9991,30.528118,3050702,0.14497,0.019533,0,4064.654297,4064.654297
551.3,14.48722,-87.197273,1304.729004,-163126.25,1.092347,1,1,1,0.003686,0,0,0,0,0,0,0,0,0,1.712205E+7,9.614996,33.661499,36.254921,42.101833,0.207938,0.262379,69.951172,31.277344,100.656982,25.9991,30.515938,3051996,0.14497,0.017666,0,2694.588379,2694.588379
551.4,14.702377,-82.146095,1272.414062,-168208.859375,1.091217,1,1,1,0.003679,0,0,0,0,0,0,0,0,0,1.712434E+7,9.613306,33.659771,36.251366,42.113091,0.208205,0.261311,69.951172,31.277344,100.656982,26.001198,30.515938,3054764,0.14497,0.018901,0,2176.83667,2176.83667
551.5,14.625508,-34.364178,1321.673828,-153088.875,1.090532,1,1,1,0.004088,0,0,0,0,0,0,0,0,0,1.711331E+7,9.619221,33.666687,36.254921,42.099331,0.208205,0.262074,69.951172,31.277344,100.656982,26.00053,30.513433,3058755,0.14497,0.010222,0,2198.472168,2198.472168
551.6,14.707936,-229.67189,1338.695679,-157316.0625,1.091135,1,1,1,0.004083,0,0,0,0,0,0,0,0,0,1.711734E+7,9.614996,33.664959,36.253143,42.129356,0.207938,0.261921,69.912109,31.28418,100.656982,26.00053,30.513433,3056718,0.14497,0.023262,0,3584.25708,3584.25708
551.7,14.54874,71.592186,1391.925537,-126554.695312,1.08709,1,1,1,0.003995,0,0,0,0,0,0,0,0,0,1.712003E+7,9.609081,33.661499,36.254921,42.114342,0.20767,0.261006,69.912109,31.28418,100.656982,26.005299,30.529951,3056110,0.14497,0.017975,0,983.736511,983.736511
551.8,14.684229,-315.982727,1413.277588,-132591.671875,1.086817,1,1,1,0.00446,0,0,0,0,0,0,0,0,0,1.713151E+7,9.611335,33.652855,36.251366,42.075569,0.208071,0.261769,69.912109,31.28418,100.656982,25.999577,30.52795,3055964,0.14497,0.00698,0,2730.884521,2730.884521
551.9,14.777555,-475.278168,1419.210693,-150314.53125,1.08645,1,1,1,0.005132,0,0,0,0,0,0,0,0,0,1.711721E+7,9.611335,33.670147,36.256695,42.146873,0.208071,0.261616,69.912109,31.28418,100.656982,25.99519,30.52795,3055259,0.14497,0.020007,0,3140.333252,3140.333252
